Date,Power_kW,Holiday,Temperature [Cº],HR,Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [w/m2],rain_mm/h,Rain Day
2017-01-10 20:00:00,157.7255498,0,12.53,69.54,11.66,16.35,1024.0,0.36,0.0,0.0
2017-01-10 21:00:00,145.8971696,0,12.48,67.72,6.625,8.05,1024.0,0.249,0.0,0.0
2017-01-10 22:00:00,141.8570517,0,12.4,68.9,8.01,10.31,1024.0,0.332,0.0,0.0
2017-01-10 23:00:00,142.6350198,0,12.4,68.59,8.68,11.32,1024.0,0.36,0.0,0.0
2017-01-11 00:00:00,143.12164230000002,1,12.44,68.9,7.82,9.81,1024.0,0.5539999999999999,0.0,0.0
2017-01-11 01:00:00,141.50333469999998,1,12.22,71.1,7.42,10.82,1024.0,0.19399999999999998,0.0,0.0
2017-01-11 02:00:00,142.3702553,1,12.32,70.8,10.31,12.83,1023.0,0.499,0.0,0.0
2017-01-11 03:00:00,139.7734702,1,12.3,69.29,6.164,11.32,1023.0,0.0,0.0,0.0
2017-01-11 04:00:00,137.29410239999999,1,12.23,68.9,3.48,4.277,1024.0,0.38799999999999996,0.0,0.0
2017-01-11 05:00:00,141.5906128,1,12.21,67.88,5.7860000000000005,7.8,1023.0,0.6920000000000001,0.0,0.0
2017-01-11 06:00:00,152.2958892,1,12.03,69.44,7.0,8.55,1024.0,0.332,0.0,0.0
2017-01-11 07:00:00,180.8111305,1,11.7,71.8,7.27,8.55,1024.0,0.332,0.0,0.0
2017-01-11 08:00:00,240.69227909999998,1,12.18,70.8,9.94,13.33,1024.0,4.348,0.0,0.0
2017-01-11 09:00:00,305.3682814,1,12.25,70.8,7.04,8.55,1026.0,111.6,0.0,0.0
2017-01-11 10:00:00,342.1954536,1,13.27,63.87,6.877000000000001,8.05,1026.0,252.4,0.0,0.0
2017-01-11 11:00:00,348.0502025,1,13.47,65.7,2.642,3.2710000000000004,1026.0,332.6,0.0,0.0
2017-01-11 12:00:00,314.85040860000004,1,15.29,58.77,1.258,1.761,1026.0,458.5,0.0,0.0
2017-01-11 13:00:00,288.3572146,1,17.05,53.5,1.111,1.761,1025.0,472.9,0.0,0.0
2017-01-11 14:00:00,301.4962314,1,18.23,49.85,0.0,0.0,1025.0,430.2,0.0,0.0
2017-01-11 15:00:00,316.41367030000004,1,18.06,50.94,0.063,0.755,1025.0,314.9,0.0,0.0
2017-01-11 16:00:00,311.74041989999995,1,18.92,47.85,0.314,0.755,1025.0,212.3,0.0,0.0
2017-01-11 17:00:00,284.4123282,1,16.13,54.46,1.321,1.761,1026.0,39.23,0.0,0.0
2017-01-11 18:00:00,233.4211971,1,15.64,58.78,1.824,2.013,1026.0,0.831,0.0,0.0
2017-01-11 19:00:00,201.5713882,1,15.41,60.7,3.3960000000000004,3.7739999999999996,1026.0,0.249,0.0,0.0
2017-01-11 20:00:00,161.09821000000002,1,14.33,68.44,2.537,2.767,1027.0,1.4669999999999999,0.0,0.0
2017-01-11 21:00:00,151.61733859999998,1,14.17,68.22,4.277,4.78,1027.0,0.415,0.0,0.0
2017-01-11 22:00:00,146.05686550000001,1,13.17,73.4,2.39,2.767,1027.0,0.72,0.0,0.0
2017-01-11 23:00:00,144.94778480000002,1,12.89,74.7,0.8390000000000001,1.006,1027.0,0.775,0.0,0.0
2017-01-12 00:00:00,147.0129479,1,12.43,76.6,0.0,0.0,1027.0,0.72,0.0,0.0
2017-01-12 01:00:00,145.015598,1,11.69,78.7,2.516,2.767,1028.0,0.305,0.0,0.0
2017-01-12 02:00:00,141.3796384,1,10.68,81.7,2.998,3.7739999999999996,1028.0,0.997,0.0,0.0
2017-01-12 03:00:00,142.353302,1,10.61,83.2,0.44,1.006,1027.0,1.357,0.0,0.0
2017-01-12 04:00:00,141.33987140000002,1,10.18,85.3,0.0,0.0,1027.0,0.8029999999999999,0.0,0.0
2017-01-12 05:00:00,144.53399869999998,1,8.83,92.8,0.8809999999999999,1.258,1027.0,1.828,0.0,0.0
2017-01-12 06:00:00,155.4525518,1,8.55,93.5,1.614,2.013,1027.0,0.332,0.0,0.0
2017-01-12 07:00:00,185.400033,1,8.06,94.0,1.195,1.5090000000000001,1027.0,0.5820000000000001,0.0,0.0
2017-01-12 08:00:00,268.0429752,1,8.19,94.3,0.545,1.006,1028.0,7.92,0.0,0.0
2017-01-12 09:00:00,337.531831,1,8.45,94.7,1.8030000000000002,2.013,1028.0,79.1,0.0,0.0
2017-01-12 10:00:00,357.94611580000003,1,9.66,95.0,2.285,2.767,1029.0,78.0,0.0,0.0
2017-01-12 11:00:00,364.37518389999997,1,10.07,94.9,2.138,2.516,1029.0,223.1,0.0,0.0
2017-01-12 12:00:00,333.5817121,1,9.88,95.1,1.09,1.5090000000000001,1029.0,197.7,0.0,0.0
2017-01-12 13:00:00,328.89778739999997,1,10.19,94.8,2.1590000000000003,2.516,1028.0,225.2,0.0,0.0
2017-01-12 14:00:00,341.1679999,1,11.53,93.3,0.126,0.503,1027.0,188.4,0.0,0.0
2017-01-12 15:00:00,332.88809189999995,1,13.51,76.9,0.126,0.755,1027.0,294.5,0.0,0.0
2017-01-12 16:00:00,315.2675435,1,14.11,72.5,0.65,1.5090000000000001,1027.0,173.6,0.0,0.0
2017-01-12 17:00:00,303.240119,1,13.52,70.5,4.151,5.032,1027.0,28.02,0.0,0.0
2017-01-12 18:00:00,243.8290582,1,12.39,71.3,2.872,3.2710000000000004,1027.0,1.08,0.0,0.0
2017-01-12 19:00:00,207.313743,1,12.11,70.8,2.076,2.516,1027.0,1.025,0.0,0.0
2017-01-12 20:00:00,171.43114169999998,1,12.09,71.6,1.719,2.2640000000000002,1028.0,0.9690000000000001,0.0,0.0
2017-01-12 21:00:00,156.0327314,1,12.08,72.7,1.111,1.5090000000000001,1028.0,0.8029999999999999,0.0,0.0
2017-01-12 22:00:00,152.10333319999998,1,12.37,74.0,4.109,5.2829999999999995,1028.0,0.665,0.0,0.0
2017-01-12 23:00:00,151.3707832,1,12.25,71.6,2.7460000000000004,3.2710000000000004,1028.0,0.499,0.0,0.0
2017-01-13 00:00:00,149.4621765,0,11.83,72.8,2.474,3.0189999999999997,1028.0,0.5539999999999999,0.0,0.0
2017-01-13 01:00:00,142.9860159,0,11.8,71.4,4.004,5.032,1028.0,0.415,0.0,0.0
2017-01-13 02:00:00,142.62497340000002,0,11.56,73.1,4.968999999999999,5.535,1028.0,0.166,0.0,0.0
2017-01-13 03:00:00,143.91865669999999,0,11.51,78.4,3.6689999999999996,4.277,1028.0,0.609,0.0,0.0
2017-01-13 04:00:00,141.3377784,0,11.58,80.7,3.648,4.5280000000000005,1027.0,0.6920000000000001,0.0,0.0
2017-01-13 05:00:00,142.2810935,0,11.58,78.9,3.7319999999999998,4.78,1027.0,0.72,0.0,0.0
2017-01-13 06:00:00,157.5281799,0,11.03,72.1,2.6210000000000004,3.522,1028.0,0.665,0.0,0.0
2017-01-13 07:00:00,195.2565979,0,10.49,64.53,4.34,6.037999999999999,1028.0,0.6920000000000001,0.0,0.0
2017-01-13 08:00:00,266.41294680000004,0,10.24,60.87,4.696000000000001,6.037999999999999,1028.0,7.12,0.0,0.0
2017-01-13 09:00:00,352.9662409,0,10.75,59.55,4.927,6.037999999999999,1029.0,85.2,0.0,0.0
2017-01-13 10:00:00,382.9237685,0,11.32,55.57,6.499,8.55,1030.0,287.4,0.0,0.0
2017-01-13 11:00:00,388.23057,0,11.45,51.93,6.289,7.55,1030.0,393.8,0.0,0.0
2017-01-13 12:00:00,338.0186628,0,11.84,50.23,6.772,8.81,1029.0,557.9,0.0,0.0
2017-01-13 13:00:00,306.9353105,0,12.34,47.01,9.94,12.58,1028.0,605.2,0.0,0.0
2017-01-13 14:00:00,309.95048629999997,0,12.14,48.01,10.44,12.58,1028.0,473.7,0.0,0.0
2017-01-13 15:00:00,334.08926460000004,0,12.24,46.89,9.2,11.57,1028.0,366.6,0.0,0.0
2017-01-13 16:00:00,324.49411539999994,0,11.74,49.57,10.0,12.33,1028.0,217.9,0.0,0.0
2017-01-13 17:00:00,291.3447628,0,11.28,52.82,6.101,8.81,1028.0,72.1,0.0,0.0
2017-01-13 18:00:00,228.20020860000002,0,10.24,58.03,5.577000000000001,7.8,1028.0,0.526,0.0,0.0
2017-01-13 19:00:00,193.6891502,0,9.75,61.46,4.801,6.037999999999999,1029.0,0.47100000000000003,0.0,0.0
2017-01-13 20:00:00,158.5397268,0,9.71,59.3,6.289,8.05,1029.0,0.526,0.0,0.0
2017-01-13 21:00:00,148.9586007,0,9.43,61.04,6.247999999999999,8.55,1029.0,0.055,0.0,0.0
2017-01-13 22:00:00,142.4380685,0,9.17,62.08,5.996,7.55,1030.0,0.8590000000000001,0.0,0.0
2017-01-13 23:00:00,143.0718289,0,9.06,61.43,5.954,7.55,1030.0,0.8029999999999999,0.0,0.0
2017-01-14 00:00:00,142.7222979,0,8.93,60.42,6.331,7.3,1030.0,0.5539999999999999,0.0,0.0
2017-01-14 01:00:00,140.70757609999998,0,8.77,55.1,6.667000000000001,8.05,1030.0,0.5820000000000001,0.0,0.0
2017-01-14 02:00:00,138.3267886,0,8.42,55.93,4.361000000000001,5.535,1030.0,0.38799999999999996,0.0,0.0
2017-01-14 03:00:00,139.20961599999998,0,8.06,59.99,4.277,6.541,1030.0,0.222,0.0,0.0
2017-01-14 04:00:00,132.43938889999998,0,7.72,58.89,6.372999999999999,8.05,1029.0,0.166,0.0,0.0
2017-01-14 05:00:00,131.3840983,0,7.49,55.32,6.227,7.3,1029.0,0.47100000000000003,0.0,0.0
2017-01-14 06:00:00,137.9709786,0,7.36,52.0,5.2829999999999995,6.289,1029.0,0.27699999999999997,0.0,0.0
2017-01-14 07:00:00,141.0908044,0,7.62,49.82,5.723,7.3,1030.0,0.249,0.0,0.0
2017-01-14 08:00:00,143.6176833,0,7.37,50.12,6.31,8.81,1030.0,9.67,0.0,0.0
2017-01-14 09:00:00,145.3019204,0,8.28,45.45,6.269,7.3,1031.0,143.9,0.0,0.0
2017-01-14 10:00:00,131.9701383,0,8.68,49.15,4.591,5.535,1031.0,289.4,0.0,0.0
2017-01-14 11:00:00,130.96319599999998,0,9.24,49.25,5.409,6.792999999999999,1031.0,406.9,0.0,0.0
2017-01-14 12:00:00,127.21023770000001,0,9.79,42.69,5.409,7.04,1031.0,478.0,0.0,0.0
2017-01-14 13:00:00,130.5979675,0,10.69,36.08,5.765,7.3,1030.0,492.8,0.0,0.0
2017-01-14 14:00:00,130.3664817,0,10.83,42.97,4.004,6.289,1029.0,449.5,0.0,0.0
2017-01-14 15:00:00,133.20772920000002,0,11.84,37.72,4.885,7.55,1029.0,355.9,0.0,0.0
2017-01-14 16:00:00,135.844072,0,12.33,35.2,4.235,5.2829999999999995,1029.0,218.6,0.0,0.0
2017-01-14 17:00:00,149.36799150000002,0,12.01,36.42,3.92,5.2829999999999995,1030.0,66.74,0.0,0.0
2017-01-14 18:00:00,144.02728340000002,0,10.38,49.17,3.082,4.025,1030.0,0.415,0.0,0.0
2017-01-14 19:00:00,143.13357240000002,0,9.29,55.31,3.4589999999999996,4.5280000000000005,1030.0,0.27699999999999997,0.0,0.0
2017-01-14 20:00:00,140.54515930000002,0,8.88,54.91,3.5639999999999996,4.025,1031.0,0.249,0.0,0.0
2017-01-14 21:00:00,142.1241185,0,8.77,54.01,3.417,4.025,1031.0,0.27699999999999997,0.0,0.0
2017-01-14 22:00:00,140.295883,0,8.8,52.49,4.298,5.2829999999999995,1031.0,0.27699999999999997,0.0,0.0
2017-01-14 23:00:00,139.3718235,0,8.59,53.27,4.738,5.2829999999999995,1032.0,0.222,0.0,0.0
2017-01-15 00:00:00,141.8486797,0,8.47,56.32,5.074,6.037999999999999,1032.0,0.332,0.0,0.0
2017-01-15 01:00:00,135.3936584,0,8.23,57.39,4.99,5.535,1032.0,0.41600000000000004,0.0,0.0
2017-01-15 02:00:00,131.2346581,0,7.59,61.19,5.472,6.541,1032.0,0.305,0.0,0.0
2017-01-15 03:00:00,131.8428839,0,7.13,62.16,5.556,6.289,1032.0,0.72,0.0,0.0
2017-01-15 04:00:00,130.23839009999998,0,6.954,60.12,4.99,7.04,1032.0,0.831,0.0,0.0
2017-01-15 05:00:00,129.648792,0,6.949,53.8,6.331,7.8,1032.0,0.47100000000000003,0.0,0.0
2017-01-15 06:00:00,131.8734417,0,7.06,51.53,5.136,6.541,1032.0,0.5820000000000001,0.0,0.0
2017-01-15 07:00:00,132.56392240000002,0,6.38,59.38,4.675,5.535,1033.0,0.36,0.0,0.0
2017-01-15 08:00:00,132.5205973,0,6.085,60.0,4.235,5.032,1033.0,9.61,0.0,0.0
2017-01-15 09:00:00,133.0930328,0,6.691,60.4,1.824,2.013,1033.0,146.0,0.0,0.0
2017-01-15 10:00:00,131.92262720000002,0,7.82,54.12,1.761,2.767,1034.0,292.3,0.0,0.0
2017-01-15 11:00:00,134.5782256,0,8.37,51.4,2.327,2.767,1034.0,410.0,0.0,0.0
2017-01-15 12:00:00,135.3967979,0,9.88,41.76,2.642,4.025,1033.0,481.4,0.0,0.0
2017-01-15 13:00:00,136.8020381,0,12.56,34.4,0.9009999999999999,2.013,1032.0,497.7,0.0,0.0
2017-01-15 14:00:00,136.8644095,0,12.24,40.66,1.8659999999999999,2.2640000000000002,1031.0,450.8,0.0,0.0
2017-01-15 15:00:00,137.675447,0,12.73,40.86,2.6210000000000004,3.2710000000000004,1031.0,352.2,0.0,0.0
2017-01-15 16:00:00,138.5917624,0,13.83,29.15,1.614,2.767,1031.0,225.7,0.0,0.0
2017-01-15 17:00:00,139.7736795,0,12.33,40.09,3.417,4.78,1031.0,69.24,0.0,0.0
2017-01-15 18:00:00,141.00834019999996,0,10.52,47.62,3.3960000000000004,5.032,1031.0,0.27699999999999997,0.0,0.0
2017-01-15 19:00:00,140.9790382,0,9.89,52.1,4.172,5.2829999999999995,1031.0,0.222,0.0,0.0
2017-01-15 20:00:00,141.9748876,0,9.43,60.58,5.4510000000000005,7.04,1031.0,0.41600000000000004,0.0,0.0
2017-01-15 21:00:00,139.1786396,0,9.44,66.26,4.361000000000001,5.032,1031.0,0.5820000000000001,0.0,0.0
2017-01-15 22:00:00,140.5870193,0,9.26,64.72,3.438,4.78,1031.0,0.748,0.0,0.0
2017-01-15 23:00:00,138.4389734,0,9.79,59.5,5.912000000000001,7.04,1031.0,0.36,0.0,0.0
2017-01-16 00:00:00,138.5132749,0,9.55,59.45,3.3960000000000004,4.025,1031.0,0.139,0.0,0.0
2017-01-16 01:00:00,137.0887791,0,9.21,58.66,4.277,5.2829999999999995,1030.0,0.97,0.0,0.0
2017-01-16 02:00:00,135.3769144,0,8.97,57.51,4.466,5.535,1030.0,0.609,0.0,0.0
2017-01-16 03:00:00,133.5281675,0,8.6,57.24,3.8789999999999996,4.5280000000000005,1030.0,0.72,0.0,0.0
2017-01-16 04:00:00,133.7962808,0,7.62,70.3,2.013,2.516,1030.0,0.44299999999999995,0.0,0.0
2017-01-16 05:00:00,138.0387918,0,8.12,61.14,2.9139999999999997,3.2710000000000004,1029.0,0.0,0.0,0.0
2017-01-16 06:00:00,156.83707130000002,0,6.915,70.8,2.432,2.767,1029.0,0.72,0.0,0.0
2017-01-16 07:00:00,175.75088440000002,0,5.787999999999999,82.5,2.495,2.767,1029.0,0.5820000000000001,0.0,0.0
2017-01-16 08:00:00,265.02633430000003,0,5.043,87.6,1.9080000000000001,2.767,1030.0,6.456,0.0,0.0
2017-01-16 09:00:00,343.015491,0,6.8660000000000005,72.7,1.53,1.761,1030.0,129.6,0.0,0.0
2017-01-16 10:00:00,386.18152299999997,0,8.38,69.25,1.8869999999999998,2.013,1030.0,270.3,0.0,0.0
2017-01-16 11:00:00,381.5222957,0,7.72,69.1,2.725,3.2710000000000004,1030.0,393.2,0.0,0.0
2017-01-16 12:00:00,357.28200689999994,0,10.44,53.7,1.53,2.2640000000000002,1029.0,466.3,0.0,0.0
2017-01-16 13:00:00,346.0390388,0,11.98,45.78,0.335,1.006,1028.0,488.8,0.0,0.0
2017-01-16 14:00:00,352.46057210000004,0,13.14,37.76,2.327,3.2710000000000004,1027.0,453.4,0.0,0.0
2017-01-16 15:00:00,357.1476363,0,14.4,35.68,2.474,2.767,1026.0,363.7,0.0,0.0
2017-01-16 16:00:00,351.92643849999996,0,16.34,34.2,0.084,0.503,1026.0,229.0,0.0,0.0
2017-01-16 17:00:00,317.8176547,0,14.34,41.26,0.7340000000000001,1.5090000000000001,1026.0,77.4,0.0,0.0
2017-01-16 18:00:00,252.69061090000002,0,12.36,51.42,4.298,5.2829999999999995,1026.0,0.44299999999999995,0.0,0.0
2017-01-16 19:00:00,201.2540894,0,11.42,48.73,5.346,6.289,1026.0,0.27699999999999997,0.0,0.0
2017-01-16 20:00:00,165.1659555,0,10.69,55.29,4.591,5.2829999999999995,1026.0,0.36,0.0,0.0
2017-01-16 21:00:00,151.8297781,0,10.74,53.11,4.172,4.78,1026.0,0.44299999999999995,0.0,0.0
2017-01-16 22:00:00,143.44752240000003,0,10.21,60.42,3.5010000000000003,4.277,1026.0,0.9420000000000001,0.0,0.0
2017-01-16 23:00:00,145.15143369999998,0,10.59,51.65,3.2289999999999996,3.7739999999999996,1026.0,0.526,0.0,0.0
2017-01-17 00:00:00,147.4575011,0,9.82,60.25,2.7460000000000004,3.0189999999999997,1025.0,0.748,0.0,0.0
2017-01-17 01:00:00,146.3182812,0,9.59,64.65,2.096,2.516,1025.0,0.7759999999999999,0.0,0.0
2017-01-17 02:00:00,144.64723,0,9.38,64.38,1.153,1.5090000000000001,1025.0,1.247,0.0,0.0
2017-01-17 03:00:00,140.9976659,0,8.6,66.42,2.327,2.516,1024.0,0.8029999999999999,0.0,0.0
2017-01-17 04:00:00,140.34318480000002,0,7.86,75.9,0.0,0.0,1024.0,1.053,0.0,0.0
2017-01-17 05:00:00,141.0062472,0,7.88,71.1,2.2640000000000002,2.516,1024.0,0.9420000000000001,0.0,0.0
2017-01-17 06:00:00,161.0134435,0,6.8,83.6,2.3480000000000003,2.516,1024.0,1.3019999999999998,0.0,0.0
2017-01-17 07:00:00,194.5366059,0,7.59,71.2,1.006,1.258,1024.0,0.44299999999999995,0.0,0.0
2017-01-17 08:00:00,280.5873707,0,6.761,78.8,2.055,2.2640000000000002,1024.0,10.55,0.0,0.0
2017-01-17 09:00:00,333.7658961,0,9.09,60.99,1.489,1.761,1024.0,130.5,0.0,0.0
2017-01-17 10:00:00,367.9657254,0,10.09,65.12,0.0,0.0,1024.0,273.4,0.0,0.0
2017-01-17 11:00:00,380.6430264,0,11.4,58.16,1.048,1.258,1024.0,395.2,0.0,0.0
2017-01-17 12:00:00,342.7011224,0,15.64,38.33,0.294,1.006,1023.0,465.7,0.0,0.0
2017-01-17 13:00:00,334.1049621,0,15.46,46.94,1.6980000000000002,2.013,1022.0,473.6,0.0,0.0
2017-01-17 14:00:00,337.7430147,0,16.97,39.55,0.294,1.006,1021.0,438.4,0.0,0.0
2017-01-17 15:00:00,338.8397467,0,16.83,33.68,1.048,1.5090000000000001,1021.0,342.8,0.0,0.0
2017-01-17 16:00:00,324.578254,0,16.5,33.55,3.7739999999999996,4.5280000000000005,1020.0,231.5,0.0,0.0
2017-01-17 17:00:00,295.138116,0,14.69,45.91,6.457000000000001,7.8,1020.0,84.1,0.0,0.0
2017-01-17 18:00:00,244.9992545,0,13.57,48.11,5.598,6.541,1020.0,1.135,0.0,0.0
2017-01-17 19:00:00,198.70355959999998,0,12.41,51.77,4.654,5.7860000000000005,1020.0,0.332,0.0,0.0
2017-01-17 20:00:00,167.63967219999998,0,11.98,64.81,4.57,5.535,1020.0,0.748,0.0,0.0
2017-01-17 21:00:00,150.5930244,0,12.01,60.79,5.053,5.7860000000000005,1020.0,0.5820000000000001,0.0,0.0
2017-01-17 22:00:00,142.2494892,0,11.89,58.1,4.466,6.792999999999999,1020.0,0.498,0.0,0.0
2017-01-17 23:00:00,140.81745859999998,0,11.86,57.49,4.864,6.289,1020.0,0.5539999999999999,0.0,0.0
2017-01-18 00:00:00,140.93048059999998,0,11.32,60.19,0.8809999999999999,1.5090000000000001,1021.0,1.1079999999999999,0.0,0.0
2017-01-18 01:00:00,139.753796,0,10.63,59.2,4.612,5.2829999999999995,1020.0,1.025,0.0,0.0
2017-01-18 02:00:00,139.167756,0,9.65,57.57,5.032,6.541,1021.0,1.1079999999999999,0.0,0.0
2017-01-18 03:00:00,137.96469960000002,0,8.75,53.69,5.513999999999999,6.792999999999999,1021.0,0.305,0.0,0.0
2017-01-18 04:00:00,137.83409640000002,0,7.82,47.28,6.709,8.55,1021.0,0.38799999999999996,0.0,0.0
2017-01-18 05:00:00,140.85952790000002,0,6.685,42.17,7.82,9.56,1021.0,0.5820000000000001,0.0,0.0
2017-01-18 06:00:00,163.0417698,0,6.0120000000000005,33.66,6.31,8.81,1021.0,0.38799999999999996,0.0,0.0
2017-01-18 07:00:00,185.9412828,0,5.078,31.53,6.939,8.3,1021.0,0.526,0.0,0.0
2017-01-18 08:00:00,304.5451045,0,4.774,31.84,6.059,8.3,1022.0,9.03,0.0,0.0
2017-01-18 09:00:00,386.3799394,0,4.805,33.54,7.09,8.81,1022.0,143.4,0.0,0.0
2017-01-18 10:00:00,394.3703855,0,5.596,32.47,3.8989999999999996,7.04,1023.0,300.5,0.0,0.0
2017-01-18 11:00:00,392.36508219999996,0,5.585,26.63,8.78,11.57,1022.0,422.3,0.0,0.0
2017-01-18 12:00:00,356.4747368,0,5.882000000000001,28.03,8.45,10.57,1022.0,490.0,0.0,0.0
2017-01-18 13:00:00,348.5435226,0,7.09,23.34,8.68,10.06,1021.0,508.2,0.0,0.0
2017-01-18 14:00:00,367.3662902,0,7.25,25.6,5.115,6.541,1020.0,470.5,0.0,0.0
2017-01-18 15:00:00,360.5408079,0,7.48,25.09,4.78,5.7860000000000005,1020.0,379.0,0.0,0.0
2017-01-18 16:00:00,349.14295780000003,0,7.75,23.77,6.625,7.3,1020.0,242.6,0.0,0.0
2017-01-18 17:00:00,316.9720827,0,7.98,24.51,3.8160000000000003,4.78,1020.0,86.4,0.0,0.0
2017-01-18 18:00:00,254.01464269999997,0,7.09,28.99,5.723,7.3,1020.0,0.526,0.0,0.0
2017-01-18 19:00:00,202.7729795,0,6.433,28.62,3.648,4.78,1021.0,0.249,0.0,0.0
2017-01-18 20:00:00,162.5040781,0,6.206,31.86,4.717,5.7860000000000005,1021.0,0.222,0.0,0.0
2017-01-18 21:00:00,162.25270880000002,0,5.96,31.85,4.109,4.78,1021.0,0.36,0.0,0.0
2017-01-18 22:00:00,158.4771461,0,5.562,31.01,4.277,4.5280000000000005,1021.0,0.47100000000000003,0.0,0.0
2017-01-18 23:00:00,155.69575840000002,0,5.4639999999999995,30.61,4.361000000000001,4.78,1021.0,0.41600000000000004,0.0,0.0
2017-01-19 00:00:00,156.20854340000002,0,5.033,31.59,4.633,5.2829999999999995,1021.0,0.41600000000000004,0.0,0.0
2017-01-19 01:00:00,148.6894409,0,5.0,36.55,4.046,5.032,1021.0,0.499,0.0,0.0
2017-01-19 02:00:00,146.61213840000002,0,4.677,35.94,4.088,4.78,1022.0,0.61,0.0,0.0
2017-01-19 03:00:00,145.7267994,0,4.405,36.05,4.927,5.2829999999999995,1021.0,0.305,0.0,0.0
2017-01-19 04:00:00,147.98828590000002,0,4.498,36.01,4.1930000000000005,5.7860000000000005,1021.0,0.47100000000000003,0.0,0.0
2017-01-19 05:00:00,147.110691,0,3.971,38.48,5.325,6.289,1021.0,0.5820000000000001,0.0,0.0
2017-01-19 06:00:00,160.3060095,0,3.85,40.51,3.9410000000000003,5.2829999999999995,1021.0,0.665,0.0,0.0
2017-01-19 07:00:00,201.802874,0,3.264,47.69,5.7860000000000005,7.3,1021.0,0.27699999999999997,0.0,0.0
2017-01-19 08:00:00,300.7172168,0,3.014,47.31,3.7110000000000003,4.78,1022.0,6.983,0.0,0.0
2017-01-19 09:00:00,374.6396745,0,3.315,47.15,4.885,5.535,1022.0,151.3,0.0,0.0
2017-01-19 10:00:00,383.3337872,0,3.845,44.96,3.543,4.5280000000000005,1022.0,301.4,0.0,0.0
2017-01-19 11:00:00,391.88620380000003,0,4.966,36.45,6.247999999999999,7.3,1022.0,422.5,0.0,0.0
2017-01-19 12:00:00,345.8653198,0,5.44,39.31,5.22,6.541,1022.0,491.9,0.0,0.0
2017-01-19 13:00:00,348.2327121,0,6.917000000000001,36.16,2.725,3.522,1021.0,509.3,0.0,0.0
2017-01-19 14:00:00,363.46828700000003,0,7.98,38.09,1.4680000000000002,2.2640000000000002,1020.0,471.4,0.0,0.0
2017-01-19 15:00:00,363.5296119,0,9.6,37.95,0.524,1.006,1020.0,378.6,0.0,0.0
2017-01-19 16:00:00,340.587611,0,10.08,32.83,0.7340000000000001,1.5090000000000001,1019.0,235.9,0.0,0.0
2017-01-19 17:00:00,294.65086560000003,0,9.38,27.96,4.801,6.289,1019.0,90.8,0.0,0.0
2017-01-19 18:00:00,239.50198999999998,0,8.01,33.65,4.4030000000000005,5.535,1020.0,1.579,0.0,0.0
2017-01-19 19:00:00,195.9849619,0,6.795,46.84,4.507,5.7860000000000005,1020.0,0.41600000000000004,0.0,0.0
2017-01-19 20:00:00,162.073548,0,6.27,47.1,4.99,6.541,1020.0,0.083,0.0,0.0
2017-01-19 21:00:00,150.2939347,0,6.354,51.05,5.115,6.792999999999999,1020.0,0.44299999999999995,0.0,0.0
2017-01-19 22:00:00,147.5098261,0,6.332000000000001,54.06,4.99,7.04,1020.0,0.5820000000000001,0.0,0.0
2017-01-19 23:00:00,145.5738011,0,5.973,56.5,4.1930000000000005,5.032,1020.0,0.38799999999999996,0.0,0.0
2017-01-20 00:00:00,143.69344990000002,0,5.971,56.75,4.13,4.5280000000000005,1020.0,0.47100000000000003,0.0,0.0
2017-01-20 01:00:00,141.69986740000002,0,5.968999999999999,57.01,3.3539999999999996,4.5280000000000005,1019.0,0.637,0.0,0.0
2017-01-20 02:00:00,140.2008608,0,6.165,56.39,3.8989999999999996,4.5280000000000005,1019.0,0.5539999999999999,0.0,0.0
2017-01-20 03:00:00,141.1816406,0,5.0889999999999995,63.06,0.0,0.0,1019.0,0.637,0.0,0.0
2017-01-20 04:00:00,139.8017257,0,5.71,60.34,2.327,2.516,1019.0,1.081,0.0,0.0
2017-01-20 05:00:00,141.40391719999997,0,5.532,62.76,1.9080000000000001,2.2640000000000002,1018.0,1.136,0.0,0.0
2017-01-20 06:00:00,161.85378300000002,0,4.331,78.5,3.187,3.522,1018.0,1.3019999999999998,0.0,0.0
2017-01-20 07:00:00,185.7049831,0,4.086,77.2,2.222,2.516,1018.0,0.9420000000000001,0.0,0.0
2017-01-20 08:00:00,297.4337184,0,4.4110000000000005,71.1,2.39,3.0189999999999997,1018.0,10.09,0.0,0.0
2017-01-20 09:00:00,387.6369952,0,4.229,79.5,2.076,3.2710000000000004,1019.0,135.6,0.0,0.0
2017-01-20 10:00:00,409.6279369,0,3.985,71.4,0.922,1.258,1020.0,286.6,0.0,0.0
2017-01-20 11:00:00,404.6859453,0,5.337000000000001,64.29,4.298,5.032,1020.0,445.9,0.0,0.0
2017-01-20 12:00:00,351.84648589999995,0,7.46,49.85,0.6920000000000001,1.258,1019.0,207.5,0.0,0.0
2017-01-20 13:00:00,361.21098650000005,0,7.83,39.94,0.545,1.258,1018.0,264.0,0.0,0.0
2017-01-20 14:00:00,367.3886853,0,8.01,45.78,1.0270000000000001,1.761,1018.0,451.1,0.0,0.0
2017-01-20 15:00:00,360.6546671,0,10.41,35.48,2.222,3.0189999999999997,1017.0,359.8,0.0,0.0
2017-01-20 16:00:00,353.7019304,0,11.39,34.76,0.5870000000000001,1.5090000000000001,1017.0,224.7,0.0,0.0
